Location,Scale
1.1978393287,0.3733477319
1.2529234319,0.4964475004
1.0156156626,0.5612764128
1.0741780956,0.5129652487
1.0604682454,0.4473574748
1.174693729,0.4200138946
1.1114517535,0.4610827578
1.0525189495,0.4558252875
1.0567952201,0.3934433653
1.0861436304,0.4191591767
1.1589559942,0.4534600023
1.2065081506,0.3854641662
1.2559699503,0.3888059453
1.0916961137,0.3522593963
1.1628292106,0.5217638171
1.2373953329,0.4148871563
1.141580892,0.4654039944
1.0202665979,0.5207016214
1.1294551146,0.5760002177
1.1463727879,0.4151552011
1.0913489337,0.4279718966
0.9300371029,0.477055696
1.0435186131,0.4419335809
1.1498528081,0.4153474378
0.9495183215,0.5016851136
1.1209301495,0.410218696
1.0678605953,0.4982109644
1.0279465804,0.452708877
1.2399805426,0.4198300595
0.9190931486,0.5435861509
0.9719288395,0.491156881
1.0863411236,0.4870537109
1.1148262061,0.4419220801
1.2235745909,0.4165744436
1.1238145008,0.4525031224
1.1235429844,0.4669269489
1.1059025893,0.4469962379
1.1400473258,0.4574887514
1.1827854065,0.6719260322
1.1090118336,0.4230593577
1.0633341657,0.3701102381
1.1307066247,0.4679516525
1.2239231657,0.5511183145
1.1331090003,0.425165435
1.1705630931,0.4621103075
1.1212821848,0.4596017585
1.0842010555,0.4576110964
1.1892450397,0.4402462397
1.0457023312,0.4722003778
1.1541595873,0.4499276011
1.1704836502,0.4387018844
1.1252792014,0.4636683552
1.0521408045,0.4576690371
1.1343436807,0.5885081514
1.1189579691,0.4695090171
1.1127246037,0.4118306438
1.0621212164,0.4372498581
1.1124081375,0.4335361181
1.102672348,0.4855498529
1.0582803349,0.4494840079
1.0120341088,0.4356906515
1.1670253236,0.3662219989
1.1446726408,0.3937112351
1.2154742155,0.4199665525
1.0710524748,0.4364271376
1.0706851935,0.4800343822
1.133911508,0.5796594322
1.0252584361,0.3800995661
1.0450566349,0.4847240298
0.9749297083,0.4529100855
1.2407971641,0.6021316351
1.1895532785,0.366701323
0.9014085259,0.5131771555
1.078185231,0.4457013493
1.0856784739,0.4206639647
1.147527167,0.3875090203
1.0427422781,0.4504985403
