Location,Scale
2.328487671,0.342833876
2.267510258,0.412730424
2.355495407,0.294730199
2.33471616,0.362130095
2.33947587,0.408963317
2.327395036,0.335344972
2.410934826,0.435266409
2.211414709,0.286734527
2.339548584,0.289121226
2.304659117,0.361321754
2.374935462,0.299779293
2.315473805,0.364980547
2.406483608,0.463008642
2.321452049,0.31572004
2.31203884,0.319791434
2.26846699,0.397301347
2.272855653,0.346060058
2.456731802,0.32791429
2.38979941,0.268301387
2.263526675,0.394725466
2.564143536,0.540851347
2.288462786,0.302689596
2.406496712,0.402585859
2.350773723,0.340081241
2.290286317,0.386575415
2.34132948,0.336437588
2.197075254,0.364061371
2.31629308,0.330975913
2.391532552,0.369560127
2.35813042,0.356253577
2.500463001,0.35093976
2.344038469,0.40116819
2.419807582,0.387265203
2.33167388,0.396839639
2.404670184,0.484701643
2.343185026,0.300175073
2.322572688,0.321529191
2.330383093,0.37298559
2.304173811,0.330641589
2.334424463,0.378123437
2.405243119,0.288122408
2.368667541,0.370270102
2.288214565,0.335804999
2.29815869,0.369587313
2.324051051,0.306412137
2.378005627,0.335389196
2.316864973,0.361613352
2.191139304,0.40176986
2.321400843,0.315180366
2.377660358,0.382692956
2.257289538,0.465912435
2.381031087,0.399532152
2.327954781,0.31303047
2.347573119,0.332748402
2.367995804,0.290645085
2.35447918,0.376292708
2.317168016,0.439924209
2.206004052,0.33049651
2.326999761,0.351607463
2.2996549,0.500433592
2.31919193,0.273980293
2.362217789,0.509403409
2.276650094,0.353075353
2.379410773,0.397082467
2.3406025,0.450107443
2.346896939,0.35614273
2.407905167,0.433821907
2.289108066,0.2827179
2.319807852,0.290513278
2.424333087,0.375356464
2.255364459,0.287804001
2.283953426,0.35595983
2.268289574,0.2655151
2.354916258,0.272329537
2.284533083,0.441378342
2.397762674,0.461091305
2.463592528,0.36806654
2.342554653,0.277228081
2.419288312,0.368844789
2.327277503,0.29430043
2.384002638,0.367665888
2.394045251,0.304297414
2.313440637,0.300275444
2.383362101,0.336435999
2.29574333,0.399298316
2.296198548,0.486932774
2.283629592,0.432898756
2.363656774,0.326334867
2.340854024,0.371501404
2.377875948,0.396680471
2.315268479,0.361120642
2.304589318,0.347123444
2.382061395,0.331003576
2.318248483,0.29112336
2.265878402,0.40667469
2.349734219,0.399262818
2.389344107,0.317066474
2.466338495,0.433429275
2.348558936,0.376783369
2.344701783,0.289460057
2.449951357,0.338977814
2.318277048,0.35275315
2.314679113,0.39441795
2.276217707,0.379714669
2.246997453,0.451682567
2.314281387,0.3529096
2.334021276,0.342580846
2.317891491,0.29635936
2.358609395,0.380865174
2.273901332,0.321727128
2.338053166,0.436681807
2.280791556,0.326148958
2.339918537,0.387516881
2.338023324,0.295859165
2.299203215,0.311687168
2.307173595,0.321118311
2.289818755,0.313883905
2.321064554,0.402012375
2.243319311,0.32854475
2.308311188,0.351255649
2.317179888,0.403262761
2.424362299,0.378084506
2.333290859,0.297662793
2.354529334,0.328645975
2.345249118,0.297952708
2.358429401,0.304627847
2.263855974,0.380284068
2.300021225,0.321303416
2.365181567,0.393652858
2.308847669,0.313304312
2.291491353,0.491269264
2.239440435,0.319902985
2.319789496,0.361477477
2.302781187,0.32163549
2.296131447,0.410386535
2.228404741,0.418323668
2.341119249,0.361237851
2.329375668,0.353950519
2.416531228,0.330888463
2.263057639,0.387120337
2.370617174,0.366824029
2.287020375,0.334534331
2.290591249,0.395887301
2.302994773,0.32233195
2.385324393,0.261548882
2.317195882,0.383632679
2.43969401,0.481595616
2.321438585,0.28905784
2.34014935,0.2950294
2.377186323,0.34433102
2.358101375,0.425477533
2.260956881,0.313364792
2.348701277,0.381028065
2.310967823,0.353664332
2.339568701,0.392327417
2.296904206,0.359500145
2.418513292,0.312286391
2.336238768,0.345063782
2.217617014,0.282684018
2.312046636,0.437433582
2.279105217,0.345612052
2.339663728,0.346027431
2.323661231,0.475520583
2.319749776,0.359509685
