Location,Scale
0.8730915786,0.4775765739
0.85894387,0.4190917044
0.8491945882,0.5243186587
0.9579641981,0.5020429018
0.7156115062,0.5386481835
1.0446797029,0.5132517743
0.9131106171,0.5351066004
0.9163849179,0.4449497356
0.8853127941,0.4704546351
0.8744815755,0.4749078683
0.9346505877,0.5183093812
0.9208240797,0.4640055525
0.9226340044,0.5869437083
0.9313225729,0.5184589798
0.8766284897,0.4789393124
0.7743813838,0.5280179663
1.0382225177,0.6196253469
0.9452252892,0.4457989175
0.913891034,0.5657217615
0.6191524117,0.7181981438
0.8583540419,0.5194201835
0.6250707657,0.5775828613
0.978241791,0.5497410909
0.8591888198,0.4850494214
1.0404905172,0.5814482419
0.7974347927,0.4632693802
0.878221023,0.484617722
0.9009387732,0.5241142273
0.9458337564,0.584490941
0.774330198,0.6176714505
0.808426967,0.7354530803
0.8623895056,0.4626578259
0.8691423571,0.5583482589
0.8054237049,0.4169898262
0.8658248777,0.5593706557
0.8753088007,0.4361642488
0.9067463841,0.4689036884
0.9877414097,0.5534502183
0.9453918939,0.5321629814
0.9039549799,0.4139441478
1.0304355555,0.5034580728
0.8747577629,0.6213396494
1.028641161,0.4642140727
1.0303271708,0.5834638244
0.7521535691,0.6209128642
1.0010738462,0.5504078272
0.8530199313,0.5452068592
0.7562508114,0.5120166442
0.9128130323,0.5916082809
0.817400688,0.5478602596
0.8916713934,0.6876319908
0.7579894842,0.5010520072
0.6943696939,0.4034663306
0.879183469,0.4926898645
0.8818597356,0.6050524547
0.9190120902,0.451046473
0.8948098157,0.5276301722
0.9378527884,0.4199813036
1.028768351,0.4801870871
0.8768048008,0.5027057038
0.7919963946,0.6586097562
0.9574603715,0.4582100754
0.9901146199,0.5354512499
0.7566772627,0.4504876915
0.8572817638,0.3978538722
0.8566924238,0.5773952677
0.8453162228,0.557037887
0.8563823859,0.5291051993
0.8841535958,0.4329073017
0.9251302149,0.4624363211
1.0487575377,0.7002598558
0.8494046816,0.5213866755
0.8082743667,0.5261604864
1.017067238,0.514817433
0.9129231439,0.4041354891
1.0597765981,0.5314900161
0.766247698,0.5698918476
0.8129535447,0.5538334771
0.9964240037,0.6922935954
0.7794004154,0.4829157819
0.9652618275,0.6318386916
0.691335958,0.4545416817
0.8518770694,0.4864084981
0.8340809266,0.5386883973
0.8250837267,0.4829071432
0.8225820843,0.7294279386
0.8210997504,0.3992308022
0.8864620247,0.4982086614
0.7818424691,0.5293176262
0.8416987315,0.5091348956
1.0040371372,0.5674368724
0.9002452565,0.449745251
0.8585000964,0.5064420596
0.9475355048,0.4969650658
0.9485424242,0.5463465173
0.8741894959,0.4296219533
0.9966601669,0.4399144775
0.7133893762,0.5237245564
0.7863105891,0.602960531
1.055507736,0.5738007073
0.7879244448,0.5934562542
0.7946184961,0.4940159846
0.8489135664,0.5412183428
0.7964460206,0.5413017886
0.9334019426,0.4742166107
0.7422460382,0.5166966898
0.9168909547,0.3652602661
0.8149299821,0.4512284446
0.9358362407,0.5972931709
0.9578009167,0.4846347163
0.9624331457,0.5553012068
0.8506649778,0.5037732856
0.9488635084,0.5806293844
0.7325425735,0.5425441204
0.9619985895,0.4909640848
0.9505510455,0.536057014
0.7564904454,0.5361808567
0.7318857242,0.6086629743
0.9011078678,0.5631137916
0.8764568324,0.4797366342
0.937321115,0.4810635069
0.8908123936,0.593682489
0.9892375669,0.5603157733
0.9209119412,0.4905223778
0.9245878469,0.4988035157
0.8362724978,0.4592320583
0.8661886197,0.4873718923
0.8999606585,0.5346824034
0.8690267721,0.6715145497
0.9880574693,0.5686657611
1.0011569994,0.5776407222
0.8077507369,0.5053442995
0.9181531458,0.6270728527
0.8740466232,0.5421021233
0.9517790957,0.5797934639
0.6762314599,0.4315368337
0.8606973565,0.4522750015
1.0518876151,0.713608357
0.9966665215,0.4533819372
0.9495392387,0.4261154825
0.9781324299,0.6477192287
0.912847849,0.543404482
0.9049589446,0.55425362
0.9378168806,0.4631368282
0.897385622,0.446833808
1.0295300207,0.541251288
0.8699702828,0.5336590484
0.9185099951,0.4330187423
0.9575738703,0.5572938057
0.919516983,0.482091367
0.7712563127,0.5894030572
0.8245635978,0.5357824301
0.9026754915,0.5586044649
0.9121623012,0.5154458718
0.9470767343,0.4652750357
0.8856302165,0.4615719592
0.7001807597,0.5395282956
0.7634384073,0.4601902513
0.876842147,0.5767851634
0.7141393436,0.548759604
0.9334890257,0.6858731863
0.976233565,0.4789772
0.9305131577,0.5138849528
0.8801330976,0.5769852203
0.768115584,0.4516479815
0.9254392215,0.6260957163
0.9054336259,0.5272102049
0.9209871268,0.4483184175
0.8520812317,0.4784716425
0.8169650764,0.6228603683
0.7593618565,0.6276370788
0.9967222285,0.4552022753
0.8938100928,0.4987960172
0.8801552222,0.4576489786
0.9159025831,0.4881264762
0.9511205956,0.4805815671
0.9280376088,0.4485249038
0.9395411726,0.5959862436
1.0894890211,0.486026143
0.9157608497,0.42737221
0.9822481576,0.4949763471
0.88382282,0.4620617767
0.829770648,0.4654155515
0.7788777223,0.526398001
0.8780033137,0.6063858054
0.8955913105,0.6568346114
0.8658978438,0.4307334771
0.8064906896,0.4812743564
0.8450628423,0.509613419
0.7827679907,0.5645959892
0.8798709247,0.5100716828
0.8877549302,0.5471204832
0.9503855828,0.5561766456
0.876886163,0.4691286675
0.797735823,0.4697543732
0.8624930076,0.4280681409
1.0108650861,0.5435033971
0.8147372492,0.5419126871
0.885653187,0.5354961032
0.8132592299,0.4129491468
0.9671857907,0.4445790756
0.8509304816,0.508399899
0.7546957584,0.5322994308
0.8810393976,0.4859758416
0.9342595136,0.5310313651
0.7600639867,0.5330563096
0.8190394979,0.5060549264
0.801469935,0.4789019942
0.8696424031,0.5456790022
0.798288551,0.5196860349
0.9282929873,0.3988801646
0.8809053008,0.4508874323
0.9389898743,0.6003148079
0.8692994335,0.4409276651
0.8876940324,0.3784366533
0.8342501928,0.5102740131
0.8699444665,0.459554972
0.8995359075,0.5956901001
0.9563526345,0.6960584261
0.7647806317,0.4857927691
0.9045222168,0.5455742842
0.7869808921,0.4786087017
0.7658637432,0.4782877934
0.9150671153,0.4392099485
0.8386603242,0.4291478726
0.8847314765,0.4984415263
0.8741190015,0.6178796374
0.7815040568,0.5410468056
0.7968078355,0.4839820484
0.9235710256,0.5179465992
0.8523210083,0.5908254077
0.8217985635,0.4607845289
0.7364963964,0.4892824363
0.958096748,0.5018831274
1.04682682,0.470056577
0.879866888,0.4598693152
1.1162182307,0.4939830355
0.7833532879,0.493741867
0.958931802,0.4905660973
0.9014784014,0.5259635398
0.9175495002,0.5170410469
0.6337091303,0.5704984519
0.8123734146,0.4874234362
0.9388209631,0.4746830654
0.9074622888,0.4804550111
0.786281591,0.4887759183
0.8661968898,0.4350411036
0.9621428576,0.4992604864
0.8301825649,0.4996420043
0.8783402651,0.5311901928
0.9207251195,0.4768821461
0.8484199742,0.4681581138
0.9124581709,0.4307452586
0.7396972965,0.5654958529
0.8558470258,0.5771790639
0.8147947003,0.4224989916
0.7912599094,0.4954019573
0.8363461697,0.5129403226
1.0221038999,0.4959331095
0.8952539433,0.4964059503
1.0603513241,0.6872289647
0.9233999418,0.4708950849
0.8803372252,0.4849815945
1.0033548618,0.5390382521
0.8520909824,0.53188305
0.8875805953,0.5233960635
1.075794642,0.4488034556
0.8290081653,0.5025299911
0.8602094727,0.5106819197
1.0144941098,0.5292616856
0.9383508393,0.4657442217
0.892837524,0.4808577938
1.0613165095,0.571605724
0.8956365211,0.497071494
0.7635858754,0.5159594427
0.8587329106,0.5366332166
0.8560447012,0.4523604434
0.9291795286,0.5913577016
0.8470344184,0.5025867083
0.9027066979,0.5588855972
0.8253251271,0.6018610445
0.8471237063,0.4037632432
0.8960097102,0.5424007941
0.8767215986,0.5161644871
0.7384830178,0.4886360385
0.9574816862,0.4679856128
0.8644629746,0.4981613081
0.8222590104,0.6084499564
0.8545381816,0.4638789333
0.7872569079,0.4628143064
0.9561570046,0.5472625408
0.9293394485,0.5952993046
0.8632000918,0.505148077
0.7856861693,0.5035875839
0.7401542659,0.3914066574
0.7954338313,0.5322270731
0.7774013299,0.4454199666
0.9507227655,0.3851858451
0.9975024448,0.4629429241
0.9533003849,0.4673213035
0.9799715792,0.614220372
0.8738662156,0.4930453113
0.7680046714,0.4913584441
0.7223221414,0.4541493187
0.8539713247,0.4696807588
0.7254322516,0.5645938981
0.8545051679,0.4727332821
0.8346950466,0.5102353201
0.9046787502,0.4354600636
0.8413301364,0.5640233112
0.8655387021,0.5137230067
0.9117810064,0.4657018668
0.8740687471,0.4700057819
0.7356748901,0.4924459242
0.8021660236,0.3859573173
1.0987535152,0.5154846038
0.8680475665,0.4420452337
0.7948882491,0.4330109378
0.8490333802,0.4574437481
0.8285404387,0.5424912768
0.892861543,0.4555712066
0.8128003684,0.5505828698
0.9939179083,0.4279968112
0.7579197254,0.5106815595
0.7626237507,0.6190100844
0.7716792789,0.5056021178
1.0042575238,0.4678994011
0.9760471992,0.4279788491
0.8160336011,0.5202966744
0.9547687042,0.5442201972
0.7026855317,0.596555488
0.7574624549,0.46905305
0.8003483523,0.4637996169
0.8268081845,0.5087924499
1.0987081478,0.5733447391
0.8614823336,0.5215614334
0.9326966697,0.477753608
0.8885162955,0.4353284172
0.5841880002,0.5254930837
0.9407970561,0.4763736742
0.8611619387,0.6933443291
0.9055813488,0.5243394868
0.9068218557,0.5064743316
0.8832735436,0.4293042614
1.0021380115,0.5323706701
0.8902211316,0.4458983527
0.8529144882,0.3996950138
0.8832758371,0.5040359321
0.7413374966,0.539445699
0.7609676537,0.4984290812
0.9393960866,0.4784304383
0.8655809728,0.4100463336
0.9086336142,0.563800625
0.9371849974,0.5484562498
0.783853833,0.5289796708
0.940782086,0.5938349451
0.793028402,0.7058639733
1.0364415759,0.5745108007
0.9508966753,0.4690097857
0.9351295643,0.5391551867
0.8035015234,0.4925139252
0.8936343004,0.6059091069
0.6848933014,0.4834734361
0.787219294,0.5161274869
0.9422670083,0.5881381015
0.9056042995,0.4939018186
0.8564324695,0.5697698149
0.7865404979,0.6081017037
0.7743685685,0.5392305432
0.89331621,0.4783875158
0.9079086007,0.4050301305
0.970099645,0.5059644657
0.7706081864,0.4671155563
0.9536108404,0.5820987561
0.7899917718,0.499746109
0.7741402416,0.5479361401
0.8432603006,0.3901310031
0.8538486405,0.5626983094
1.0744014653,0.464338025
0.826952437,0.5135875338
0.7922695764,0.5317814056
0.5974846209,0.4812579405
0.9413924938,0.454588232
0.9325330811,0.5458551806
0.8691864728,0.4200503645
0.8397252798,0.4610956629
0.9540713379,0.4606788429
0.8707074412,0.5937252435
1.0120724977,0.4727634086
0.8055871811,0.4231605548
0.8613678265,0.4980408629
0.9046471081,0.5264512706
0.9059768706,0.5346447289
0.9965784785,0.5336025283
0.7639128438,0.459558826
0.8195535157,0.5636414736
0.8959676131,0.4827221132
1.024867818,0.4725074534
0.8706936224,0.5797029219
0.9927598031,0.6091709796
1.0102482337,0.4796585572
1.0124435909,0.733107944
0.8840051169,0.4115296916
0.8256273211,0.5041104979
0.8881562753,0.5608894054
0.7732747349,0.5146770049
0.8791393104,0.48058344
0.8564190181,0.5028281332
0.8472370867,0.5151402798
0.9941966147,0.5556099902
0.9260397799,0.4411348641
0.9389032953,0.5026352047
0.841862282,0.4262658511
0.9379343429,0.4990723984
0.8950386975,0.4436079398
0.7956327143,0.4835940702
0.9278891785,0.4959396792
0.8006857219,0.4601892697
0.8584338808,0.4995779827
0.9850249336,0.518654155
0.7388772181,0.5423019601
0.8380371919,0.4508297578
0.8252651005,0.5118964664
0.9002843352,0.531244897
0.819531693,0.3923105907
0.8975714672,0.4588896592
0.9402135306,0.6643159031
0.9615113568,0.5195816246
0.9850655924,0.5452202155
0.975264947,0.4779902784
0.8196075769,0.4518514102
0.9593203567,0.4868964142
0.7527592197,0.4725335331
0.987290568,0.5255144429
0.9659117133,0.4912501516
0.853344085,0.4793679752
0.8840906977,0.5297340973
0.8616641371,0.5303563876
0.7891762628,0.6263298407
0.8855679086,0.4415505157
0.8242695821,0.6049023601
0.8859680553,0.4916369593
0.8771965552,0.4930682019
0.9120052006,0.5398186999
0.8503629057,0.5035850149
0.843552576,0.434039351
0.8180930626,0.5493666107
0.8725331409,0.6934943922
0.9819425245,0.6081429235
0.8504411651,0.3929216718
0.9344833153,0.5164236306
0.6829790784,0.6076054558
0.8003068458,0.4459897564
0.7639336119,0.5886014557
0.7804797772,0.5686136796
0.7815317537,0.5858301621
0.911916897,0.4826668067
0.8309799711,0.4192413156
0.8333162515,0.5523460099
0.7821294971,0.4211018948
1.0936485349,0.5439130792
0.880778285,0.447972467
0.8855437243,0.4710651256
0.930581974,0.5826350129
0.941312388,0.418061347
0.9781356615,0.6004223905
0.9714588177,0.5710146738
1.0280676483,0.4621140826
0.9161096124,0.4810695781
0.8988096296,0.4514628618
0.7397978435,0.4099247017
0.8379213463,0.4524998545
0.913180143,0.438159198
0.7720540156,0.5034710284
0.7644828548,0.4165908404
0.8250938979,0.4663827531
0.8563426804,0.4890018481
0.6661086383,0.4758374182
0.8684056278,0.383106106
0.8994708511,0.4301369812
0.9076480305,0.5329270324
0.8313275585,0.5890971217
0.8451140076,0.5029323266
0.8231929163,0.4896502394
0.9712727555,0.4744770039
0.7535688354,0.4806384911
0.910614322,0.5047581322
0.7733546923,0.4462400708
0.9326852225,0.4593957071
0.7515558334,0.4190492117
0.8309798056,0.5323977521
0.7690338246,0.6000377002
0.890437832,0.536825192
